Unnamed: 0,Acousticness,Album,Artist,Danceability,Duration,Energy,Instrumentalness,Liveness,Loudness,Mode,Name,Popularity,Speechiness,Tempo,Valence,year,period
32,0.104,Culture II,migos,0.796,233880,0.338,1.12e-06,0.165,-9.754,0,notice me,73,0.315,166.0,0.474,2018.0,post_ai
109,0.182,No Label II,migos,0.874,216248,0.706,0.0,0.334,-5.132,1,fight night,71,0.207,89.968,0.895,2014.0,pre_ai
110,0.00348,No Label II,migos,0.858,210557,0.665,0.0,0.094,-2.907,1,handsome and wealthy,61,0.101,146.031,0.237,2014.0,pre_ai
162,0.0384,Young Rich N*ggas,migos,0.841,195474,0.729,0.0,0.276,-3.047,0,versace,51,0.239,132.073,0.444,2013.0,pre_ai
4,0.332,Barrio Fino (Bonus Track Version),daddy yankee,0.857,192600,0.801,1.2e-06,0.0789,-6.499,1,gasolina,78,0.0618,96.009,0.753,2004.0,pre_ai
5,0.103,Barrio Fino (Bonus Track Version),daddy yankee,0.809,202933,0.691,0.0,0.284,-6.573,0,like you,52,0.079,95.008,0.758,2004.0,pre_ai
76,0.00889,El Cartel: The Big Boss,daddy yankee,0.794,185107,0.864,0.000145,0.0398,-5.964,1,impacto,58,0.0755,100.516,0.9,2007.0,pre_ai
0,0.844,2014 Forest Hills Drive,j. cole,0.456,129267,0.268,0.0693,0.107,-15.164,0,intro,59,0.0417,78.531,0.12,2018.0,post_ai
2,0.0752,2014 Forest Hills Drive,j. cole,0.504,239320,0.705,0.0,0.128,-8.205,0,wet dreamz,79,0.364,175.483,0.584,2014.0,pre_ai
8,0.302,2014 Forest Hills Drive,j. cole,0.696,292987,0.521,0.0,0.0565,-8.465,0,no role modelz,82,0.332,100.0,0.458,2014.0,pre_ai
10,0.564,2014 Forest Hills Drive,j. cole,0.801,293040,0.543,0.0,0.116,-9.236,1,apparently,70,0.091,133.982,0.534,2014.0,pre_ai
13,0.471,4 Your Eyez Only,j. cole,0.652,127880,0.407,0.0,0.294,-11.028,0,for whom the bell tolls,61,0.0354,111.65,0.169,2016.0,post_ai
14,0.435,4 Your Eyez Only,j. cole,0.713,201667,0.419,2.87e-06,0.126,-10.668,1,immortal,68,0.356,91.634,0.253,2016.0,post_ai
15,0.361,4 Your Eyez Only,j. cole,0.653,264747,0.409,0.00012,0.189,-11.446,1,deja vu,71,0.421,174.324,0.187,2016.0,post_ai
16,0.789,4 Your Eyez Only,j. cole,0.857,194347,0.378,0.000171,0.119,-8.371,0,ville mentality,64,0.0928,119.976,0.626,2016.0,post_ai
18,0.642,4 Your Eyez Only,j. cole,0.58,331480,0.519,0.00116,0.0936,-10.653,0,change,66,0.251,107.401,0.242,2016.0,post_ai
19,0.358,4 Your Eyez Only,j. cole,0.894,216520,0.284,0.000487,0.11,-13.002,0,neighbors,74,0.33,138.944,0.413,2016.0,post_ai
20,0.218,4 Your Eyez Only,j. cole,0.713,316920,0.496,0.000237,0.0761,-10.045,0,foldin clothes,61,0.311,162.039,0.6,2016.0,post_ai
22,0.378,4 Your Eyez Only,j. cole,0.704,530253,0.481,7.09e-05,0.0874,-10.493,0,4 your eyez only,66,0.363,78.628,0.494,2016.0,post_ai
26,0.322,Born Sinner,j. cole,0.667,241160,0.61,0.000203,0.426,-7.054,1,power trip,0,0.217,99.991,0.465,2013.0,pre_ai
36,0.433,Born Sinner,j. cole,0.607,278573,0.784,0.0,0.689,-6.293,1,crooked smile,0,0.268,81.004,0.482,2013.0,pre_ai
41,0.139,Cole World: The Sideline Story,j. cole,0.768,225960,0.62,0.0,0.521,-7.399,1,can't get enough,66,0.0658,132.035,0.589,2011.0,pre_ai
49,0.0974,Cole World: The Sideline Story,j. cole,0.793,190653,0.498,1.26e-05,0.13,-11.208,0,nobody's perfect,65,0.17,119.988,0.427,2012.0,pre_ai
54,0.0531,Cole World: The Sideline Story,j. cole,0.831,235320,0.427,0.0,0.307,-6.903,1,work out,76,0.106,93.004,0.216,2011.0,pre_ai
69,0.21,KOD,j. cole,0.831,191437,0.782,0.0,0.113,-6.274,1,kod,76,0.15,141.869,0.199,2018.0,post_ai
70,0.0299,KOD,j. cole,0.825,218954,0.487,0.0,0.0868,-6.416,1,photograph,67,0.233,105.05,0.372,2018.0,post_ai
72,0.115,KOD,j. cole,0.719,216727,0.497,0.0,0.0898,-7.661,1,atm,71,0.681,81.651,0.345,2018.0,post_ai
73,0.135,KOD,j. cole,0.869,133922,0.385,0.0,0.0931,-7.801,1,motiv8,68,0.297,149.897,0.596,2018.0,post_ai
75,0.19,KOD,j. cole,0.675,315771,0.567,1.77e-06,0.175,-9.147,0,brackets,64,0.263,84.039,0.658,2018.0,post_ai
95,0.192,Revenge Of The Dreamers III,j. cole,0.84,213000,0.484,0.0,0.282,-6.899,1,middle child,62,0.241,126.023,0.512,2019.0,post_ai
23,0.0428,Barter 6,young thug,0.667,230693,0.581,0.0,0.183,-5.164,0,check,66,0.323,110.953,0.368,2015.0,pre_ai
92,0.124,JEFFERY,young thug,0.863,236293,0.576,0.0,0.143,-5.687,0,wyclef jean,67,0.239,132.054,0.832,2016.0,post_ai
150,0.00218,Slime Season 3,young thug,0.926,197747,0.517,0.0,0.091,-6.794,1,with them,59,0.184,132.07,0.284,2016.0,post_ai
154,0.0325,Slime Season 3,young thug,0.769,176387,0.632,0.0,0.116,-4.228,0,digits,69,0.0537,131.932,0.294,2016.0,post_ai
0,0.00487,PRISM (Deluxe),katy perry,0.554,223546,0.772,6.6e-06,0.354,-4.821,0,roar,78,0.0418,179.984,0.455,2013.0,pre_ai
2,0.0879,PRISM (Deluxe),katy perry,0.719,215042,0.674,3.75e-06,0.112,-5.122,1,birthday,65,0.0681,125.98,0.843,2013.0,pre_ai
3,0.00144,PRISM (Deluxe),katy perry,0.631,222449,0.908,0.0,0.23,-4.842,0,walking on air,56,0.0391,128.027,0.821,2013.0,pre_ai
4,0.00266,PRISM (Deluxe),katy perry,0.397,228879,0.725,0.0,0.208,-4.862,1,unconditionally,74,0.043,128.861,0.358,2013.0,pre_ai
5,0.00314,PRISM (Deluxe),katy perry,0.645,215672,0.585,0.0,0.165,-6.122,1,dark horse,78,0.0513,131.931,0.353,2013.0,pre_ai
6,0.0203,PRISM (Deluxe),katy perry,0.69,204285,0.636,0.0,0.147,-6.028,0,this is how we do,66,0.0457,96.0,0.8,2013.0,pre_ai
19,0.0184,Witness (Deluxe),katy perry,0.839,242520,0.705,1.77e-05,0.102,-5.194,0,swish swish,39,0.0445,119.954,0.575,2017.0,post_ai
24,0.0814,Witness (Deluxe),katy perry,0.446,237733,0.8,0.0,0.199,-5.404,1,chained to the rhythm,40,0.174,189.89,0.474,2017.0,post_ai
33,0.0132,Katy Perry - Teenage Dream: The Complete Confection,katy perry,0.719,227760,0.804,3.02e-06,0.139,-4.581,1,teenage dream,70,0.0355,119.999,0.605,2010.0,pre_ai
35,0.00446,Katy Perry - Teenage Dream: The Complete Confection,katy perry,0.791,234653,0.754,0.0,0.163,-3.729,1,california gurls,71,0.0569,125.014,0.425,2010.0,pre_ai
36,0.139,Katy Perry - Teenage Dream: The Complete Confection,katy perry,0.638,227880,0.826,0.0,0.0803,-4.968,1,firework,74,0.0479,124.072,0.649,2010.0,pre_ai
38,0.00735,Katy Perry - Teenage Dream: The Complete Confection,katy perry,0.7,272920,0.775,0.0,0.082,-3.94,1,circle the drain,52,0.0809,134.932,0.751,2010.0,pre_ai
39,0.000802,Katy Perry - Teenage Dream: The Complete Confection,katy perry,0.687,227333,0.792,0.0,0.2,-4.023,0,the one that got away,73,0.0353,133.962,0.864,2010.0,pre_ai
40,0.0213,Katy Perry - Teenage Dream: The Complete Confection,katy perry,0.603,206373,0.872,0.0,0.366,-5.404,0,e.t.,66,0.0792,150.104,0.691,2011.0,pre_ai
44,0.881,Katy Perry - Teenage Dream: The Complete Confection,katy perry,0.402,241320,0.479,2.75e-06,0.111,-7.75,1,not like the movies,54,0.0916,183.013,0.257,2010.0,pre_ai
46,0.000417,Katy Perry - Teenage Dream: The Complete Confection,katy perry,0.678,216160,0.918,0.0,0.0744,-4.63,1,part of me,71,0.0355,130.028,0.769,2012.0,pre_ai
47,0.0749,Katy Perry - Teenage Dream: The Complete Confection,katy perry,0.514,220947,0.683,2.64e-06,0.392,-5.099,1,wide awake,68,0.0367,159.814,0.575,2012.0,pre_ai
53,0.00223,One Of The Boys,katy perry,0.699,179640,0.76,0.0,0.132,-3.173,1,i kissed a girl,15,0.0677,129.996,0.696,2008.0,pre_ai
54,0.0012,One Of The Boys,katy perry,0.524,199187,0.878,0.0,0.098,-3.108,0,waking up in vegas,11,0.0346,130.989,0.59,2008.0,pre_ai
55,0.00167,One Of The Boys,katy perry,0.431,246410,0.803,0.0,0.331,-4.459,1,thinking of you,11,0.0364,147.048,0.309,2008.0,pre_ai
58,7.95e-05,One Of The Boys,katy perry,0.706,220227,0.841,0.0,0.0688,-3.956,1,hot n cold,17,0.0418,132.032,0.861,2008.0,pre_ai
0,0.399,I Don't Dance (Deluxe Edition),lee brice,0.587,221173,0.559,6.69e-06,0.0992,-7.742,1,i don't dance,70,0.0321,92.036,0.19,2014.0,pre_ai
5,0.0886,I Don't Dance (Deluxe Edition),lee brice,0.663,207347,0.53,0.0,0.154,-9.763,1,drinking class,66,0.0301,109.003,0.269,2014.0,pre_ai
6,0.0236,I Don't Dance (Deluxe Edition),lee brice,0.543,210573,0.589,2.99e-05,0.0798,-9.496,1,that don't sound like you,60,0.0421,129.813,0.255,2015.0,pre_ai
16,0.0119,Hard 2 Love,lee brice,0.638,224293,0.722,0.00808,0.189,-6.177,1,hard to love,71,0.0332,103.017,0.469,2012.0,pre_ai
17,0.245,Hard 2 Love,lee brice,0.592,209787,0.584,0.0,0.0862,-7.422,1,a woman like you,63,0.0305,160.048,0.371,2011.0,pre_ai
19,0.00646,Hard 2 Love,lee brice,0.54,207893,0.86,0.0,0.629,-5.763,1,parking lot party,59,0.081,171.72,0.856,2013.0,pre_ai
21,0.0978,Hard 2 Love,lee brice,0.51,234840,0.649,0.00206,0.119,-6.215,1,i drive your truck,62,0.0348,141.963,0.118,2012.0,pre_ai
32,0.644,Lee Brice,lee brice,0.498,198973,0.408,0.0,0.0993,-7.946,1,boy,68,0.0331,78.942,0.383,2017.0,post_ai
36,0.749,Lee Brice,lee brice,0.655,198440,0.56,0.0,0.115,-6.857,1,rumor,79,0.0486,140.975,0.599,2017.0,post_ai
45,0.0203,Love Like Crazy,lee brice,0.535,217387,0.725,1.45e-05,0.176,-5.108,1,love like crazy,61,0.0275,78.489,0.292,2010.0,pre_ai
0,0.000362,Vices & Virtues (Deluxe Edition),panic! at the disco,0.436,226680,0.893,0.0,0.103,-4.18,0,the ballad of mona lisa,39,0.0556,124.113,0.0794,2011.0,pre_ai
13,0.0533,A Fever You Can't Sweat Out,panic! at the disco,0.501,177520,0.941,0.0,0.358,-3.487,0,the only difference between martyrdom and suicide is press coverage,52,0.199,170.062,0.69,2005.0,pre_ai
21,0.0737,A Fever You Can't Sweat Out,panic! at the disco,0.566,185587,0.815,0.0,0.12,-4.481,0,i write sins not tragedies,74,0.14,169.961,0.672,2006.0,pre_ai
46,0.00205,Death of a Bachelor,panic! at the disco,0.57,178600,0.865,0.0,0.404,-4.518,1,victorious,70,0.0472,110.01,0.691,2015.0,pre_ai
48,0.011,Death of a Bachelor,panic! at the disco,0.578,180627,0.886,0.0,0.143,-4.348,1,hallelujah,67,0.0633,80.008,0.615,2015.0,pre_ai
49,0.00302,Death of a Bachelor,panic! at the disco,0.562,158667,0.904,0.0,0.0433,-4.947,1,emperor's new clothes,73,0.0807,94.481,0.651,2015.0,pre_ai
50,0.0137,Death of a Bachelor,panic! at the disco,0.462,203507,0.538,0.0,0.429,-5.527,1,death of a bachelor,76,0.059,139.256,0.405,2015.0,pre_ai
80,0.0137,Pray for the Wicked,panic! at the disco,0.577,169667,0.833,0.0,0.121,-3.337,1,"hey look ma, i made it",81,0.0695,107.936,0.58,2018.0,post_ai
81,0.193,Pray for the Wicked,panic! at the disco,0.579,190947,0.904,0.0,0.064,-2.729,1,high hopes,87,0.0618,82.014,0.681,2018.0,post_ai
104,0.0201,Pretty. Odd.,panic! at the disco,0.249,192893,0.804,0.0,0.262,-3.233,1,nine in the afternoon,57,0.0502,155.066,0.389,2008.0,pre_ai
105,0.00155,"Too Weird To Live, Too Rare To Die!",panic! at the disco,0.572,187187,0.912,1.2e-06,0.102,-4.875,1,this is gospel,74,0.0707,156.073,0.606,2013.0,pre_ai
1,0.508,Pink Friday (Deluxe Edition),nicki minaj,0.815,276173,0.948,0.0,0.316,-2.912,1,roman's revenge,43,0.303,112.387,0.453,2010.0,pre_ai
3,0.0807,Pink Friday (Deluxe Edition),nicki minaj,0.565,235773,0.688,0.00119,0.162,-4.807,1,right thru me,43,0.0937,162.222,0.164,2010.0,pre_ai
4,0.0139,Pink Friday (Deluxe Edition),nicki minaj,0.666,212920,0.853,0.000195,0.107,-4.836,1,fly,45,0.0391,119.89,0.168,2011.0,pre_ai
6,0.356,Pink Friday (Deluxe Edition),nicki minaj,0.471,279307,0.883,0.0,0.211,-3.905,1,moment 4 life,49,0.372,98.081,0.344,2010.0,pre_ai
11,0.00192,Pink Friday (Deluxe Edition),nicki minaj,0.493,245253,0.508,0.00774,0.406,-10.173,1,your love,45,0.256,123.956,0.208,2010.0,pre_ai
13,0.3,Pink Friday (Deluxe Edition),nicki minaj,0.717,200013,0.864,2.33e-06,0.523,-4.317,1,super bass,53,0.215,127.022,0.677,2011.0,pre_ai
65,0.0206,Pink Friday ... Roman Reloaded (Deluxe Edition),nicki minaj,0.814,268480,0.77,0.00158,0.105,-6.014,1,beez in the trap,41,0.216,149.982,0.645,2012.0,pre_ai
67,0.207,Pink Friday ... Roman Reloaded (Deluxe Edition),nicki minaj,0.716,195533,0.794,1.04e-06,0.33,-5.401,1,roman reloaded,31,0.375,169.817,0.741,2012.0,pre_ai
69,0.0185,Pink Friday ... Roman Reloaded (Deluxe Edition),nicki minaj,0.544,265320,0.847,0.0,0.122,-4.838,1,right by my side,37,0.337,161.77,0.504,2012.0,pre_ai
71,0.149,Pink Friday ... Roman Reloaded (Deluxe Edition),nicki minaj,0.746,210613,0.728,0.0,0.245,-2.454,0,starships,45,0.0736,125.027,0.718,2012.0,pre_ai
72,0.0296,Pink Friday ... Roman Reloaded (Deluxe Edition),nicki minaj,0.728,205653,0.855,9.59e-06,0.0286,-3.677,1,pound the alarm,43,0.0608,125.035,0.577,2012.0,pre_ai
80,0.0293,Pink Friday ... Roman Reloaded (Deluxe Edition),nicki minaj,0.882,196667,0.826,0.146,0.163,-5.931,1,stupid hoe,38,0.274,100.034,0.681,2011.0,pre_ai
82,0.0619,Pink Friday ... Roman Reloaded (Deluxe Edition),nicki minaj,0.644,183560,0.836,0.00715,0.182,-3.411,1,va va voom,42,0.0325,126.879,0.679,2012.0,pre_ai
108,0.135,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),nicki minaj,0.531,218747,0.683,0.00265,0.22,-4.093,0,high school,57,0.333,84.817,0.212,2013.0,pre_ai
134,0.312,Queen (Deluxe),nicki minaj,0.848,279867,0.786,0.0,0.193,-4.133,0,barbie dreams,56,0.337,87.99,0.694,2018.0,post_ai
143,0.114,Queen (Deluxe),nicki minaj,0.88,199400,0.775,0.00267,0.0944,-5.133,1,good form,57,0.094,96.504,0.288,2018.0,post_ai
155,0.317,The Pinkprint (Deluxe Edition),nicki minaj,0.655,216493,0.464,0.0,0.116,-7.153,0,get on your knees,45,0.0423,144.028,0.185,2014.0,pre_ai
156,0.44,The Pinkprint (Deluxe Edition),nicki minaj,0.618,237840,0.701,0.00761,0.417,-5.664,1,feeling myself,53,0.218,138.923,0.438,2015.0,pre_ai
157,0.397,The Pinkprint (Deluxe Edition),nicki minaj,0.575,312027,0.481,0.0,0.0973,-7.266,0,only,52,0.635,173.348,0.263,2014.0,pre_ai
163,0.0697,The Pinkprint (Deluxe Edition),nicki minaj,0.964,260240,0.606,8.72e-06,0.269,-6.259,1,anaconda,50,0.192,129.999,0.651,2014.0,pre_ai
164,0.00218,The Pinkprint (Deluxe Edition),nicki minaj,0.65,227560,0.724,0.00641,0.141,-6.108,0,the night is still young,47,0.0519,127.983,0.716,2015.0,pre_ai
165,0.00761,The Pinkprint (Deluxe Edition),nicki minaj,0.434,268000,0.611,8.81e-06,0.0469,-8.045,1,pills n potions,48,0.143,169.103,0.185,2014.0,pre_ai
166,0.245,The Pinkprint (Deluxe Edition),nicki minaj,0.515,269947,0.661,0.0,0.114,-5.733,1,bed of lies,44,0.293,171.764,0.122,2014.0,pre_ai
171,0.0559,The Pinkprint (Deluxe Edition),nicki minaj,0.894,220467,0.667,2.77e-05,0.114,-6.926,0,truffle butter,61,0.0498,105.09,0.512,2015.0,pre_ai
1,0.255,Based on a True Story... (Deluxe Edition),blake shelton,0.576,215720,0.726,0.0,0.108,-4.625,1,sure be cool if you did,59,0.035,136.802,0.582,2013.0,pre_ai
6,0.157,Based on a True Story... (Deluxe Edition),blake shelton,0.581,222613,0.767,0.0,0.278,-6.28,1,doin' what she likes,55,0.0406,152.011,0.832,2014.0,pre_ai
8,0.146,Based on a True Story... (Deluxe Edition),blake shelton,0.572,239507,0.529,0.0,0.335,-6.897,1,mine would be you,60,0.0282,139.876,0.321,2013.0,pre_ai
32,0.0181,Pure BS (Deluxe Edition),blake shelton,0.513,246560,0.546,0.0,0.122,-5.703,1,don't make me,39,0.0282,141.876,0.245,2006.0,pre_ai
44,0.479,Pure BS (Deluxe Edition),blake shelton,0.38,230453,0.443,3.03e-06,0.11,-6.972,1,home,38,0.0268,63.122,0.281,2008.0,pre_ai
45,0.00167,Red River Blue (Deluxe Edition),blake shelton,0.481,210720,0.849,1.49e-06,0.121,-5.131,1,honey bee,25,0.0385,205.57,0.723,2011.0,pre_ai
49,0.0365,Red River Blue (Deluxe Edition),blake shelton,0.643,211067,0.725,1.2e-06,0.326,-5.632,1,drink on it,37,0.0231,93.975,0.683,2012.0,pre_ai
66,0.188,Blake Shelton,blake shelton,0.605,230333,0.609,0.0,0.0982,-7.063,1,austin,63,0.0278,119.914,0.275,2001.0,pre_ai
85,0.0189,BRINGING BACK THE SUNSHINE,blake shelton,0.666,221402,0.78,1.01e-06,0.0635,-5.847,1,neon light,57,0.048,154.056,0.923,2014.0,pre_ai
87,0.0265,BRINGING BACK THE SUNSHINE,blake shelton,0.667,182947,0.886,0.0,0.0759,-5.12,1,gonna,55,0.0387,146.076,0.948,2015.0,pre_ai
97,0.326,If I'm Honest,blake shelton,0.616,190987,0.697,2.18e-05,0.0827,-5.952,1,she's got a way with words,58,0.0295,148.93,0.68,2016.0,post_ai
99,0.0558,If I'm Honest,blake shelton,0.523,214800,0.725,6.96e-06,0.0937,-5.448,1,every time i hear that song,60,0.0339,155.855,0.528,2016.0,post_ai
100,0.356,If I'm Honest,blake shelton,0.613,220413,0.667,1.29e-05,0.111,-6.874,0,came here to forget,61,0.029,130.023,0.481,2016.0,post_ai
103,0.0158,If I'm Honest,blake shelton,0.552,189467,0.893,0.0,0.105,-4.593,1,a guy with a girl,66,0.0383,163.948,0.777,2016.0,post_ai
133,0.171,Texoma Shore,blake shelton,0.348,183640,0.87,4.4e-06,0.202,-5.86,1,i'll name the dogs,65,0.137,83.392,0.763,2017.0,post_ai
143,0.476,Texoma Shore,blake shelton,0.557,219600,0.571,0.00114,0.101,-8.106,1,i lived it,64,0.0281,80.981,0.392,2017.0,post_ai
145,0.312,The Dreamer,blake shelton,0.502,234733,0.533,0.0,0.277,-6.983,1,the baby,46,0.0263,86.406,0.281,2002.0,pre_ai
0,0.0348,1989 (Deluxe Edition),taylor swift,0.789,212600,0.634,1.64e-06,0.302,-4.762,1,welcome to new york,52,0.0323,116.992,0.658,2014.0,pre_ai
1,0.103,1989 (Deluxe Edition),taylor swift,0.76,231827,0.703,0.0,0.0913,-5.412,1,blank space,60,0.054,95.997,0.57,2014.0,pre_ai
2,0.00245,1989 (Deluxe Edition),taylor swift,0.588,231000,0.791,0.00258,0.118,-5.595,1,style,58,0.0402,94.933,0.487,2014.0,pre_ai
3,0.000743,1989 (Deluxe Edition),taylor swift,0.553,235800,0.841,1.19e-05,0.341,-6.937,1,out of the woods,56,0.0396,92.008,0.338,2014.0,pre_ai
5,0.0647,1989 (Deluxe Edition),taylor swift,0.647,219200,0.8,0.0,0.334,-5.384,1,shake it off,59,0.165,160.078,0.942,2014.0,pre_ai
7,0.0885,1989 (Deluxe Edition),taylor swift,0.646,211933,0.794,6.16e-06,0.201,-6.104,1,bad blood,53,0.19,170.216,0.287,2015.0,pre_ai
8,0.0692,1989 (Deluxe Edition),taylor swift,0.55,220440,0.688,0.00144,0.106,-7.416,1,wildest dreams,57,0.0897,139.997,0.465,2014.0,pre_ai
13,0.0493,1989 (Deluxe Edition),taylor swift,0.422,245560,0.692,2.57e-05,0.177,-5.447,1,wonderland,54,0.0549,184.014,0.197,2015.0,pre_ai
14,0.707,1989 (Deluxe Edition),taylor swift,0.474,267107,0.48,0.000108,0.0903,-8.894,1,you are in love,55,0.0622,170.109,0.319,2015.0,pre_ai
15,0.00463,1989 (Deluxe Edition),taylor swift,0.633,230467,0.889,0.000458,0.0658,-5.87,1,new romantics,58,0.0715,121.956,0.584,2015.0,pre_ai
38,0.000166,Red (Deluxe Edition),taylor swift,0.584,295187,0.834,0.00121,0.0906,-5.872,1,state of grace,56,0.0321,129.958,0.42,2012.0,pre_ai
39,0.0856,Red (Deluxe Edition),taylor swift,0.609,220827,0.888,0.000142,0.0924,-4.183,0,red,60,0.0466,124.966,0.623,2012.0,pre_ai
41,0.00577,Red (Deluxe Edition),taylor swift,0.599,217973,0.466,1.25e-06,0.0434,-6.756,1,i knew you were trouble.,59,0.0394,154.031,0.647,2012.0,pre_ai
42,0.0398,Red (Deluxe Edition),taylor swift,0.6,327893,0.631,0.000469,0.128,-7.783,1,all too well,62,0.0255,93.04,0.314,2012.0,pre_ai
43,0.0027,Red (Deluxe Edition),taylor swift,0.664,230133,0.739,0.00273,0.0742,-6.539,1,22,61,0.0377,104.012,0.703,2012.0,pre_ai
44,0.0203,Red (Deluxe Edition),taylor swift,0.566,242573,0.484,0.000147,0.171,-7.191,1,i almost do,56,0.0274,145.977,0.22,2012.0,pre_ai
45,0.00934,Red (Deluxe Edition),taylor swift,0.526,191880,0.682,1.87e-05,0.0936,-5.841,1,we are never ever getting back together,59,0.158,172.095,0.755,2012.0,pre_ai
46,0.301,Red (Deluxe Edition),taylor swift,0.727,204827,0.753,1.5e-06,0.0811,-6.655,1,stay stay stay,55,0.0244,100.114,0.904,2012.0,pre_ai
51,0.372,Red (Deluxe Edition),taylor swift,0.471,243933,0.47,1.83e-06,0.333,-6.626,1,everything has changed,57,0.0297,79.539,0.451,2012.0,pre_ai
53,0.234,Red (Deluxe Edition),taylor swift,0.522,237613,0.531,5.05e-06,0.237,-8.237,1,begin again,55,0.0276,79.055,0.344,2012.0,pre_ai
54,0.157,Red (Deluxe Edition),taylor swift,0.62,285560,0.521,3.9e-06,0.0997,-7.217,1,the moment i knew,53,0.0315,125.941,0.281,2012.0,pre_ai
60,0.00265,Speak Now (Deluxe Edition),taylor swift,0.624,230707,0.757,1.87e-06,0.189,-2.94,1,mine,56,0.0296,121.07,0.658,2010.0,pre_ai
61,0.0396,Speak Now (Deluxe Edition),taylor swift,0.605,260933,0.787,1.42e-06,0.163,-3.002,1,sparks fly,57,0.0308,114.987,0.374,2010.0,pre_ai
62,0.117,Speak Now (Deluxe Edition),taylor swift,0.529,293027,0.67,0.0,0.334,-4.663,1,back to december,57,0.0303,141.893,0.286,2010.0,pre_ai
63,0.095,Speak Now (Deluxe Edition),taylor swift,0.709,240760,0.599,0.0,0.0973,-3.734,1,speak now,53,0.0304,118.975,0.735,2010.0,pre_ai
64,0.166,Speak Now (Deluxe Edition),taylor swift,0.589,403920,0.47,1.45e-06,0.112,-5.32,1,dear john,54,0.028,119.386,0.102,2010.0,pre_ai
65,0.452,Speak Now (Deluxe Edition),taylor swift,0.568,237733,0.761,0.0,0.217,-3.987,1,mean,54,0.0459,163.974,0.789,2010.0,pre_ai
66,0.00478,Speak Now (Deluxe Edition),taylor swift,0.543,265667,0.818,0.000368,0.0357,-3.611,1,the story of us,54,0.0398,139.898,0.683,2010.0,pre_ai
67,0.819,Speak Now (Deluxe Edition),taylor swift,0.714,290467,0.305,0.0,0.174,-8.837,1,never grow up,54,0.0305,124.91,0.554,2010.0,pre_ai
68,0.0739,Speak Now (Deluxe Edition),taylor swift,0.455,352187,0.623,0.000424,0.146,-3.878,1,enchanted,54,0.0288,163.893,0.208,2010.0,pre_ai
69,0.0139,Speak Now (Deluxe Edition),taylor swift,0.516,217160,0.917,6.37e-06,0.36,-3.186,0,better than revenge,52,0.0827,145.821,0.635,2010.0,pre_ai
70,0.186,Speak Now (Deluxe Edition),taylor swift,0.552,302253,0.608,0.0,0.125,-5.29,0,innocent,48,0.0259,134.05,0.17,2010.0,pre_ai
71,0.0826,Speak Now (Deluxe Edition),taylor swift,0.436,242080,0.95,1.08e-06,0.149,-2.627,1,haunted,51,0.057,162.088,0.352,2010.0,pre_ai
72,0.57,Speak Now (Deluxe Edition),taylor swift,0.371,367133,0.341,3.09e-05,0.101,-9.475,1,last kiss,53,0.0319,89.038,0.196,2010.0,pre_ai
73,0.036,Speak Now (Deluxe Edition),taylor swift,0.418,317453,0.68,7.59e-05,0.114,-4.3,1,long live,52,0.0347,204.12,0.142,2010.0,pre_ai
74,0.537,Speak Now (Deluxe Edition),taylor swift,0.608,237920,0.569,0.0,0.097,-7.227,1,ours,56,0.0284,159.845,0.238,2010.0,pre_ai
75,0.166,Speak Now (Deluxe Edition),taylor swift,0.511,234547,0.719,4.54e-06,0.34,-3.457,1,if this was a movie,51,0.0265,147.852,0.289,2010.0,pre_ai
76,0.0268,Speak Now (Deluxe Edition),taylor swift,0.582,275960,0.765,1.95e-06,0.103,-3.648,1,superman,48,0.0324,131.982,0.559,2010.0,pre_ai
80,0.037,Fearless,taylor swift,0.598,242827,0.705,0.0,0.304,-4.394,1,fearless,18,0.0275,100.019,0.433,2008.0,pre_ai
81,0.0602,Fearless,taylor swift,0.56,294880,0.636,0.0,0.148,-4.453,1,fifteen,16,0.0262,95.431,0.209,2008.0,pre_ai
82,0.021,Fearless,taylor swift,0.622,234213,0.637,0.000144,0.189,-5.401,1,love story,32,0.0289,119.054,0.291,2008.0,pre_ai
83,0.177,Fearless,taylor swift,0.843,254827,0.555,1.34e-06,0.0977,-7.359,1,hey stephen,15,0.0316,116.001,0.815,2008.0,pre_ai
84,0.318,Fearless,taylor swift,0.578,234907,0.349,0.0,0.1,-8.025,1,white horse,14,0.0257,92.354,0.247,2008.0,pre_ai
85,0.16,Fearless,taylor swift,0.688,231453,0.765,1.78e-05,0.103,-4.451,1,you belong with me,34,0.0387,129.967,0.431,2008.0,pre_ai
86,0.395,Fearless,taylor swift,0.491,264373,0.479,0.0,0.122,-7.396,1,breathe,15,0.0269,148.305,0.16,2008.0,pre_ai
88,0.158,Fearless,taylor swift,0.467,262173,0.456,0.0,0.111,-4.155,1,you're not sorry,13,0.0271,134.059,0.252,2008.0,pre_ai
89,0.0345,Fearless,taylor swift,0.433,244573,0.723,0.0,0.125,-3.751,1,the way i loved you,14,0.0352,160.92,0.406,2008.0,pre_ai
92,0.00454,Fearless,taylor swift,0.536,280333,0.768,0.0,0.106,-4.157,1,change,13,0.0361,95.996,0.237,2008.0,pre_ai
93,0.00623,Fearless,taylor swift,0.504,200200,0.7,1.24e-06,0.342,-4.826,1,our song,16,0.0326,177.822,0.63,2006.0,pre_ai
